 42  71   4  9.800E-01  4.400E-03  1.540E-02  1.660E-05   118658.82  1.180E+09  1.174E+09
 43  72   4  9.680E-01  7.120E-03  2.460E-02  2.520E-06   118673.38  1.180E+09  1.175E+09
  0   1   5  1.000E+00  2.070E-04  4.250E-06  2.040E-06    90832.97  1.850E+09  4.681E-01
  1   2   5  1.000E+00  2.770E-04  1.060E-05  1.950E-06    91961.97  1.740E+09  1.197E+02
  2   3   5  1.000E+00  3.480E-04  1.620E-05  1.880E-06    93065.21  1.650E+09  2.392E+03
  3   4   5  9.990E-01  4.270E-04  2.110E-05  1.810E-06    94143.55  1.560E+09  5.195E+04
  4   5   5  9.990E-01  5.140E-04  2.540E-05  1.750E-06    95197.42  1.480E+09  9.472E+05
  5   6   5  9.990E-01  6.160E-04  2.920E-05  1.700E-06    96227.09  1.410E+09  3.680E+06
  6   7   5  9.990E-01  7.420E-04  3.260E-05  1.650E-06    97232.76  1.350E+09  3.632E+07
  7   8   5  9.990E-01  9.280E-04  3.560E-05  1.610E-06    98214.61  1.280E+09  1.019E+08
  8   9   5  9.980E-01  1.430E-03  3.810E-05  1.580E-06    99172.78  1.230E+09  2.423E+08
  9  11   5  9.950E-01  5.180E-03  4.090E-05  1.480E-06   100108.80  1.180E+09  4.378E+08
 10  12   5  9.980E-01  1.980E-03  4.250E-05  1.500E-06   101019.71  1.130E+09  4.667E+08
 11  14   5  5.620E-01  4.380E-01  4.390E-05  1.970E-06   101927.12  1.120E+09  2.453E+08
 12  15   5  9.980E-01  2.450E-03  4.590E-05  1.410E-06   102775.78  1.040E+09  4.732E+08
 13  16   5  9.760E-01  2.430E-02  4.530E-05  1.660E-06   103616.76  1.010E+09  5.040E+08
 14  18   5  9.970E-01  3.210E-03  4.860E-05  1.310E-06   104443.43  9.670E+08  4.893E+08
 15  19   5  9.900E-01  1.030E-02  4.820E-05  1.450E-06   105241.91  9.310E+08  4.860E+08
 16  21   5  9.950E-01  5.330E-03  5.080E-05  1.200E-06   106025.33  9.030E+08  4.939E+08
 17  22   5  9.930E-01  6.890E-03  5.010E-05  1.320E-06   106781.51  8.690E+08  4.858E+08
 18  24   5  9.860E-01  1.430E-02  5.280E-05  1.100E-06   107524.67  8.470E+08  4.921E+08
 19  25   5  9.940E-01  5.610E-03  5.120E-05  1.200E-06   108238.68  8.160E+08  4.831E+08
 20  27   5  8.940E-01  1.060E-01  5.520E-05  1.600E-06   108948.71  8.250E+08  4.240E+08
 21  28   5  9.950E-01  5.310E-03  5.190E-05  1.090E-06   109616.00  7.670E+08  4.663E+08
 22  29   5  8.730E-01  1.270E-01  4.430E-05  2.730E-06   110263.21  7.810E+08  4.053E+08
 23  31   5  9.940E-01  6.050E-03  5.220E-05  9.920E-07   110915.81  7.250E+08  4.596E+08
 24  33   5  9.740E-01  2.650E-02  4.890E-05  1.400E-06   111531.53  7.090E+08  4.460E+08
 25  35   5  9.910E-01  8.780E-03  5.210E-05  9.060E-07   112140.09  6.880E+08  4.534E+08
 26  36   5  9.870E-01  1.340E-02  4.930E-05  1.100E-06   112719.40  6.710E+08  4.462E+08
 27  39   5  9.830E-01  1.750E-02  5.190E-05  8.620E-07   113290.38  6.600E+08  4.396E+08
 28  41   5  9.900E-01  9.550E-03  4.860E-05  9.500E-07   113832.00  6.410E+08  4.384E+08
 29  44   5  9.480E-01  5.150E-02  5.180E-05  1.030E-06   114367.89  6.500E+08  4.140E+08
 30  45   5  9.920E-01  8.350E-03  4.730E-05  8.360E-07   114869.34  6.180E+08  4.326E+08
 31  47   5  7.720E-01  2.280E-01  5.280E-05  2.510E-06   115375.02  7.110E+08  3.676E+08
 32  50   5  9.920E-01  8.310E-03  4.520E-05  7.490E-07   115828.65  6.030E+08  4.408E+08
 33  51   5  6.440E-01  3.560E-01  4.030E-05  4.530E-06   116257.40  7.550E+08  3.820E+08
 34  53   5  9.910E-01  8.880E-03  4.280E-05  6.650E-07   116702.82  5.970E+08  4.603E+08
 35  55   5  8.010E-01  1.990E-01  4.420E-05  2.700E-06   117091.71  6.820E+08  4.992E+08
 36  58   5  9.900E-01  9.540E-03  4.460E-05  6.560E-07   117476.24  6.080E+08  4.907E+08
 37  59   5  8.160E-01  1.840E-01  7.890E-05  2.260E-06   117806.29  7.050E+08  5.499E+08
